data_origin,image_number,predicted_distribution
GAN Data,16086,0.8533225655555725
GAN Data,16087,0.8510650992393494
GAN Data,16088,0.8506821393966675
GAN Data,16089,0.8501195311546326
GAN Data,16090,0.8496524095535278
GAN Data,16091,0.8547718524932861
GAN Data,16092,0.8442193269729614
GAN Data,16093,0.8533899188041687
GAN Data,16094,0.8478896617889404
GAN Data,16095,0.85052490234375
GAN Data,16096,0.851489782333374
GAN Data,16097,0.8477009534835815
GAN Data,16098,0.8499680757522583
GAN Data,16099,0.8536938428878784
GAN Data,16100,0.855857253074646
GAN Data,16101,0.8485598564147949
GAN Data,16102,0.8512408137321472
GAN Data,16103,0.8425285220146179
GAN Data,16104,0.8495857119560242
GAN Data,16105,0.8532630205154419
GAN Data,16106,0.8551468849182129
GAN Data,16107,0.8527600169181824
GAN Data,16108,0.8521482348442078
GAN Data,16109,0.853583037853241
GAN Data,16110,0.8508533239364624
GAN Data,16111,0.8519577980041504
GAN Data,16112,0.8506885170936584
GAN Data,16113,0.8544352650642395
GAN Data,16114,0.8554893136024475
GAN Data,16115,0.8516061305999756
GAN Data,16116,0.8511025309562683
GAN Data,16117,0.8445810675621033
GAN Data,16118,0.8523343205451965
GAN Data,16119,0.8567735552787781
GAN Data,16120,0.8495703339576721
GAN Data,16121,0.8530545830726624
GAN Data,16122,0.8535604476928711
GAN Data,16123,0.8535277247428894
GAN Data,16124,0.8510233759880066
GAN Data,16125,0.8482315540313721
GAN Data,16126,0.8507852554321289
GAN Data,16127,0.8586483597755432
GAN Data,16128,0.8486844897270203
GAN Data,16129,0.8535674214363098
GAN Data,16130,0.8498119711875916
GAN Data,16131,0.8554655313491821
GAN Data,16132,0.8515625596046448
GAN Data,16133,0.8541643619537354
GAN Data,16134,0.8525844216346741
GAN Data,16135,0.850593090057373
GAN Data,16136,0.8509479761123657
GAN Data,16137,0.8566832542419434
GAN Data,16138,0.8479740023612976
GAN Data,16139,0.8562108278274536
GAN Data,16140,0.8541960120201111
GAN Data,16141,0.8512728810310364
GAN Data,16142,0.8568176627159119
GAN Data,16143,0.8488806486129761
GAN Data,16144,0.8528587818145752
GAN Data,16145,0.850905179977417
GAN Data,16146,0.8554638028144836
GAN Data,16147,0.8507646322250366
GAN Data,16148,0.8540970087051392
GAN Data,16149,0.8498852849006653
GAN Data,16150,0.8535048961639404
GAN Data,16151,0.8531247973442078
GAN Data,16152,0.8455337285995483
GAN Data,16153,0.8591614961624146
GAN Data,16154,0.8526297211647034
GAN Data,16155,0.8445447683334351
GAN Data,16156,0.8528519868850708
GAN Data,16157,0.8573910593986511
GAN Data,16158,0.8500245809555054
GAN Data,16159,0.8506175875663757
GAN Data,16160,0.8505208492279053
GAN Data,16161,0.8526543378829956
GAN Data,16162,0.8511843085289001
GAN Data,16163,0.8537534475326538
GAN Data,16164,0.8520095944404602
GAN Data,16165,0.8551995754241943
GAN Data,16166,0.8526994585990906
GAN Data,16167,0.8499680161476135
GAN Data,16168,0.8491578698158264
GAN Data,16169,0.852291464805603
GAN Data,16170,0.8494096994400024
GAN Data,16171,0.8522266149520874
GAN Data,16172,0.854232132434845
GAN Data,16173,0.8527526259422302
GAN Data,16174,0.8482958078384399
GAN Data,16175,0.8515993356704712
GAN Data,16176,0.8545598983764648
GAN Data,16177,0.8516141772270203
GAN Data,16178,0.8519439101219177
GAN Data,16179,0.8454301357269287
GAN Data,16180,0.8497145175933838
GAN Data,16181,0.8557090163230896
GAN Data,16182,0.8624701499938965
GAN Data,16183,0.8449506163597107
GAN Data,16184,0.8509361743927002
GAN Data,16185,0.8502181172370911
GAN Data,16186,0.8495808839797974
GAN Data,16187,0.8524529337882996
GAN Data,16188,0.8517207503318787
GAN Data,16189,0.8541879057884216
GAN Data,16190,0.8544923067092896
GAN Data,16191,0.8506309986114502
GAN Data,16192,0.848473846912384
GAN Data,16193,0.8504855036735535
GAN Data,16194,0.8541529774665833
GAN Data,16195,0.846285879611969
GAN Data,16196,0.8522348999977112
GAN Data,16197,0.8561906814575195
GAN Data,16198,0.8567755222320557
GAN Data,16199,0.8532283902168274
GAN Data,16200,0.849124014377594
GAN Data,16201,0.8548156023025513
GAN Data,16202,0.8493653535842896
GAN Data,16203,0.8492261171340942
GAN Data,16204,0.8594605922698975
GAN Data,16205,0.8510833978652954
GAN Data,16206,0.8513662815093994
GAN Data,16207,0.8492823243141174
GAN Data,16208,0.8592826128005981
GAN Data,16209,0.8573939800262451
GAN Data,16210,0.8500843048095703
GAN Data,16211,0.8560987114906311
GAN Data,16212,0.8556746244430542
GAN Data,16213,0.8518524765968323
GAN Data,16214,0.853064239025116
GAN Data,16215,0.8527403473854065
GAN Data,16216,0.8593365550041199
GAN Data,16217,0.8491791486740112
GAN Data,16218,0.8585575819015503
GAN Data,16219,0.847650408744812
GAN Data,16220,0.8505465388298035
GAN Data,16221,0.852938711643219
GAN Data,16222,0.8523660898208618
GAN Data,16223,0.8511419296264648
GAN Data,16224,0.854701817035675
GAN Data,16225,0.8515474200248718
GAN Data,16226,0.8575474619865417
GAN Data,16227,0.8488222360610962
GAN Data,16228,0.8488976359367371
GAN Data,16229,0.8556289672851562
GAN Data,16230,0.8489548563957214
GAN Data,16231,0.8518602848052979
GAN Data,16232,0.853001058101654
GAN Data,16233,0.8465685248374939
GAN Data,16234,0.8519113063812256
GAN Data,16235,0.8544702529907227
GAN Data,16236,0.8521010875701904
GAN Data,16237,0.8556028008460999
GAN Data,16238,0.8510843515396118
GAN Data,16239,0.8509262800216675
GAN Data,16240,0.8537696003913879
GAN Data,16241,0.8554263114929199
GAN Data,16242,0.856181800365448
GAN Data,16243,0.8555061221122742
GAN Data,16244,0.8489851355552673
GAN Data,16245,0.8593683242797852
GAN Data,16246,0.8513233065605164
GAN Data,16247,0.8514704704284668
GAN Data,16248,0.8535645008087158
GAN Data,16249,0.8528777360916138
GAN Data,16250,0.8479613065719604
GAN Data,16251,0.8534121513366699
GAN Data,16252,0.8539295196533203
GAN Data,16253,0.8517484068870544
GAN Data,16254,0.8532966375350952
GAN Data,16255,0.8524820804595947
GAN Data,16256,0.8522586226463318
GAN Data,16257,0.8522109985351562
GAN Data,16258,0.8498126864433289
GAN Data,16259,0.8470540046691895
GAN Data,16260,0.8495309352874756
GAN Data,16261,0.8524976968765259
GAN Data,16262,0.8486127257347107
GAN Data,16263,0.8487521409988403
GAN Data,16264,0.8486342430114746
GAN Data,16265,0.8437380194664001
GAN Data,16266,0.8552455306053162
GAN Data,16267,0.8504766821861267
GAN Data,16268,0.854870617389679
GAN Data,16269,0.8489583134651184
GAN Data,16270,0.8518235087394714
GAN Data,16271,0.8541902899742126
GAN Data,16272,0.8504341244697571
GAN Data,16273,0.8558412790298462
GAN Data,16274,0.8531712293624878
GAN Data,16275,0.8567490577697754
GAN Data,16276,0.8476817011833191
GAN Data,16277,0.855402410030365
GAN Data,16278,0.8500704169273376
GAN Data,16279,0.8524576425552368
GAN Data,16280,0.8533544540405273
GAN Data,16281,0.8495528697967529
GAN Data,16282,0.8503074645996094
GAN Data,16283,0.85049968957901
GAN Data,16284,0.8538010120391846
GAN Data,16285,0.8563321828842163
GAN Data,16286,0.8549485206604004
GAN Data,16287,0.8503852486610413
GAN Data,16288,0.8571065664291382
GAN Data,16289,0.8539678454399109
GAN Data,16290,0.8552883863449097
GAN Data,16291,0.8477902412414551
GAN Data,16292,0.8508182168006897
GAN Data,16293,0.8437100052833557
GAN Data,16294,0.8491648435592651
GAN Data,16295,0.8554391860961914
GAN Data,16296,0.8575782775878906
GAN Data,16297,0.8479015231132507
GAN Data,16298,0.8489900827407837
GAN Data,16299,0.8551116585731506
GAN Data,16300,0.8519718050956726
GAN Data,16301,0.8508411645889282
GAN Data,16302,0.8553882837295532
GAN Data,16303,0.8506320118904114
GAN Data,16304,0.8481680750846863
GAN Data,16305,0.8555002808570862
GAN Data,16306,0.8500198721885681
GAN Data,16307,0.8534389138221741
GAN Data,16308,0.8509363532066345
GAN Data,16309,0.8530307412147522
GAN Data,16310,0.8503866195678711
GAN Data,16311,0.8532955646514893
GAN Data,16312,0.8527634143829346
GAN Data,16313,0.8467231392860413
GAN Data,16314,0.8527510166168213
GAN Data,16315,0.8574358820915222
GAN Data,16316,0.849854588508606
GAN Data,16317,0.8496516942977905
GAN Data,16318,0.8516877293586731
GAN Data,16319,0.8512700200080872
GAN Data,16320,0.856794536113739
GAN Data,16321,0.8517569303512573
GAN Data,16322,0.8579571843147278
GAN Data,16323,0.8556676506996155
GAN Data,16324,0.858955979347229
GAN Data,16325,0.8512258529663086
GAN Data,16326,0.851935625076294
GAN Data,16327,0.8576995730400085
GAN Data,16328,0.8496002554893494
GAN Data,16329,0.8502814173698425
GAN Data,16330,0.8493325710296631
GAN Data,16331,0.8457833528518677
GAN Data,16332,0.8534978628158569
GAN Data,16333,0.8530889749526978
GAN Data,16334,0.857612669467926
GAN Data,16335,0.8528416156768799
GAN Data,16336,0.8538094758987427
GAN Data,16337,0.8527615666389465
GAN Data,16338,0.8479122519493103
GAN Data,16339,0.851231038570404
GAN Data,16340,0.8529910445213318
GAN Data,16341,0.8474440574645996
GAN Data,16342,0.8529476523399353
GAN Data,16343,0.8489437103271484
GAN Data,16344,0.8479889035224915
GAN Data,16345,0.8478525280952454
GAN Data,16346,0.8525170087814331
GAN Data,16347,0.8537527322769165
GAN Data,16348,0.8493279218673706
GAN Data,16349,0.8530109524726868
GAN Data,16350,0.8571187257766724
GAN Data,16351,0.850186824798584
GAN Data,16352,0.8541619181632996
GAN Data,16353,0.8547187447547913
GAN Data,16354,0.8520240783691406
GAN Data,16355,0.8477497100830078
GAN Data,16356,0.851543664932251
GAN Data,16357,0.8599457144737244
GAN Data,16358,0.8540563583374023
GAN Data,16359,0.8531729578971863
GAN Data,16360,0.8478877544403076
GAN Data,16361,0.8560738563537598
GAN Data,16362,0.8559508919715881
GAN Data,16363,0.8478922247886658
GAN Data,16364,0.8498557209968567
GAN Data,16365,0.8476307392120361
GAN Data,16366,0.852698028087616
GAN Data,16367,0.8536124229431152
GAN Data,16368,0.8462579250335693
GAN Data,16369,0.8518840670585632
GAN Data,16370,0.8516418933868408
GAN Data,16371,0.8509441018104553
GAN Data,16372,0.8465566635131836
GAN Data,16373,0.8511798977851868
GAN Data,16374,0.8504621386528015
GAN Data,16375,0.8557512164115906
GAN Data,16376,0.8558787703514099
GAN Data,16377,0.8464673161506653
GAN Data,16378,0.8484951257705688
GAN Data,16379,0.8525049090385437
GAN Data,16380,0.852565348148346
GAN Data,16381,0.8460490107536316
GAN Data,16382,0.8480282425880432
GAN Data,16383,0.8575286865234375
GAN Data,16384,0.8507540225982666
GAN Data,16385,0.8562250733375549
GAN Data,16386,0.8526734113693237
GAN Data,16387,0.854190468788147
GAN Data,16388,0.8529796004295349
GAN Data,16389,0.8523557186126709
GAN Data,16390,0.851707935333252
GAN Data,16391,0.8517469763755798
GAN Data,16392,0.8537407517433167
GAN Data,16393,0.8476423621177673
GAN Data,16394,0.8582442402839661
GAN Data,16395,0.8526915311813354
GAN Data,16396,0.8496095538139343
GAN Data,16397,0.8565399646759033
GAN Data,16398,0.8562997579574585
GAN Data,16399,0.8500360250473022
GAN Data,16400,0.8515802621841431
GAN Data,16401,0.8537431359291077
GAN Data,16402,0.8526416420936584
GAN Data,16403,0.8536704182624817
GAN Data,16404,0.852018415927887
GAN Data,16405,0.8479244112968445
GAN Data,16406,0.8501023650169373
GAN Data,16407,0.8530623912811279
GAN Data,16408,0.8510738015174866
GAN Data,16409,0.858363151550293
GAN Data,16410,0.8538791537284851
GAN Data,16411,0.8562154173851013
GAN Data,16412,0.8512842655181885
GAN Data,16413,0.8530673384666443
GAN Data,16414,0.8527188301086426
GAN Data,16415,0.8506876826286316
GAN Data,16416,0.8524296879768372
GAN Data,16417,0.850687563419342
GAN Data,16418,0.8471925854682922
GAN Data,16419,0.8493863940238953
GAN Data,16420,0.8450868725776672
GAN Data,16421,0.8582603931427002
GAN Data,16422,0.853675127029419
GAN Data,16423,0.8471770882606506
GAN Data,16424,0.8554067611694336
GAN Data,16425,0.8554099798202515
GAN Data,16426,0.8473889231681824
GAN Data,16427,0.8493751883506775
GAN Data,16428,0.8493748903274536
GAN Data,16429,0.8510437607765198
GAN Data,16430,0.8468983173370361
GAN Data,16431,0.8530773520469666
GAN Data,16432,0.8528645634651184
GAN Data,16433,0.8458512425422668
GAN Data,16434,0.8539928793907166
GAN Data,16435,0.849152684211731
GAN Data,16436,0.8530920743942261
GAN Data,16437,0.8537328839302063
GAN Data,16438,0.858252227306366
GAN Data,16439,0.8495256304740906
GAN Data,16440,0.8501304984092712
GAN Data,16441,0.8446469902992249
GAN Data,16442,0.8531326651573181
GAN Data,16443,0.8492177724838257
GAN Data,16444,0.8485862612724304
GAN Data,16445,0.8492311239242554
GAN Data,16446,0.855644941329956
GAN Data,16447,0.8518645763397217
GAN Data,16448,0.8510134220123291
GAN Data,16449,0.8517683148384094
GAN Data,16450,0.8672987222671509
GAN Data,16451,0.8538644909858704
GAN Data,16452,0.8553758859634399
GAN Data,16453,0.8505486845970154
GAN Data,16454,0.8549399971961975
GAN Data,16455,0.8526804447174072
GAN Data,16456,0.8524591326713562
GAN Data,16457,0.8504567742347717
GAN Data,16458,0.8508689403533936
GAN Data,16459,0.8472096920013428
GAN Data,16460,0.8522099852561951
GAN Data,16461,0.8563390970230103
GAN Data,16462,0.8501930236816406
GAN Data,16463,0.8551804423332214
GAN Data,16464,0.8558681011199951
GAN Data,16465,0.847949743270874
GAN Data,16466,0.8566608428955078
GAN Data,16467,0.8475114107131958
GAN Data,16468,0.8511804342269897
GAN Data,16469,0.8457121849060059
GAN Data,16470,0.8520662784576416
GAN Data,16471,0.8537726402282715
GAN Data,16472,0.8529274463653564
GAN Data,16473,0.8534579873085022
GAN Data,16474,0.8525769114494324
GAN Data,16475,0.8493823409080505
GAN Data,16476,0.8493706583976746
GAN Data,16477,0.8512869477272034
GAN Data,16478,0.8556198477745056
GAN Data,16479,0.8516470789909363
GAN Data,16480,0.8562954664230347
GAN Data,16481,0.8544492125511169
GAN Data,16482,0.8549071550369263
GAN Data,16483,0.8519870042800903
GAN Data,16484,0.8637309670448303
GAN Data,16485,0.8510713577270508
GAN Data,16486,0.8490334749221802
GAN Data,16487,0.8543733954429626
GAN Data,16488,0.8468180894851685
GAN Data,16489,0.8488680124282837
GAN Data,16490,0.8570544123649597
GAN Data,16491,0.8486456871032715
GAN Data,16492,0.8529066443443298
GAN Data,16493,0.850600004196167
GAN Data,16494,0.8491645455360413
GAN Data,16495,0.8559243083000183
GAN Data,16496,0.8552312850952148
GAN Data,16497,0.8446897268295288
GAN Data,16498,0.8503190875053406
GAN Data,16499,0.8514221906661987
GAN Data,16500,0.849354088306427
GAN Data,16501,0.8540611267089844
GAN Data,16502,0.847326934337616
GAN Data,16503,0.8511274456977844
GAN Data,16504,0.8458299040794373
GAN Data,16505,0.8522823452949524
GAN Data,16506,0.8519352674484253
GAN Data,16507,0.8574531078338623
GAN Data,16508,0.8503556251525879
GAN Data,16509,0.8532751798629761
GAN Data,16510,0.8529465198516846
GAN Data,16511,0.8552436828613281
GAN Data,16512,0.8553717136383057
GAN Data,16513,0.8535425066947937
GAN Data,16514,0.8554327487945557
GAN Data,16515,0.8558303713798523
GAN Data,16516,0.8505541086196899
GAN Data,16517,0.8546541929244995
GAN Data,16518,0.8538181781768799
GAN Data,16519,0.8533781170845032
GAN Data,16520,0.8509989976882935
GAN Data,16521,0.8503450751304626
GAN Data,16522,0.8514053821563721
GAN Data,16523,0.8537271618843079
GAN Data,16524,0.8532024621963501
GAN Data,16525,0.8517230749130249
GAN Data,16526,0.8496737480163574
GAN Data,16527,0.8487854599952698
GAN Data,16528,0.8511170744895935
GAN Data,16529,0.8553034067153931
GAN Data,16530,0.8527342677116394
GAN Data,16531,0.8536582589149475
GAN Data,16532,0.8533700704574585
GAN Data,16533,0.8511819839477539
GAN Data,16534,0.8464063405990601
GAN Data,16535,0.8506098389625549
GAN Data,16536,0.8532118201255798
GAN Data,16537,0.8512009978294373
GAN Data,16538,0.8556469678878784
GAN Data,16539,0.8590970039367676
GAN Data,16540,0.851601779460907
GAN Data,16541,0.8531842231750488
GAN Data,16542,0.8563172817230225
GAN Data,16543,0.8525779843330383
GAN Data,16544,0.8518779873847961
GAN Data,16545,0.8544158935546875
GAN Data,16546,0.8534822463989258
GAN Data,16547,0.8559257388114929
GAN Data,16548,0.8510943651199341
GAN Data,16549,0.8524469137191772
GAN Data,16550,0.8536954522132874
GAN Data,16551,0.8534210324287415
GAN Data,16552,0.8547319173812866
GAN Data,16553,0.8525040149688721
GAN Data,16554,0.8604606986045837
GAN Data,16555,0.8579670190811157
GAN Data,16556,0.8524770736694336
GAN Data,16557,0.8501628637313843
GAN Data,16558,0.8476634621620178
GAN Data,16559,0.8495769500732422
GAN Data,16560,0.8569599390029907
GAN Data,16561,0.854095995426178
GAN Data,16562,0.8531290292739868
GAN Data,16563,0.8483120203018188
GAN Data,16564,0.8513791561126709
GAN Data,16565,0.8485720157623291
GAN Data,16566,0.8544431328773499
GAN Data,16567,0.8539703488349915
GAN Data,16568,0.8451869487762451
GAN Data,16569,0.8502517938613892
GAN Data,16570,0.8501530289649963
GAN Data,16571,0.8541340827941895
GAN Data,16572,0.8493109941482544
GAN Data,16573,0.8529406189918518
GAN Data,16574,0.8524661660194397
GAN Data,16575,0.850688099861145
GAN Data,16576,0.8501845598220825
GAN Data,16577,0.8516201376914978
GAN Data,16578,0.856029748916626
GAN Data,16579,0.8522660732269287
GAN Data,16580,0.849946141242981
GAN Data,16581,0.8535723090171814
GAN Data,16582,0.852965235710144
GAN Data,16583,0.8538582921028137
GAN Data,16584,0.845651388168335
GAN Data,16585,0.8474501967430115
GAN Data,16586,0.8493700623512268
GAN Data,16587,0.8493121862411499
GAN Data,16588,0.8512559533119202
GAN Data,16589,0.8597334027290344
GAN Data,16590,0.8510113954544067
GAN Data,16591,0.8527845740318298
GAN Data,16592,0.8563199043273926
GAN Data,16593,0.8506349325180054
GAN Data,16594,0.8461430668830872
GAN Data,16595,0.8577150702476501
GAN Data,16596,0.847335696220398
GAN Data,16597,0.8537014722824097
GAN Data,16598,0.8595841526985168
GAN Data,16599,0.8489480018615723
GAN Data,16600,0.8505098819732666
GAN Data,16601,0.8493022918701172
GAN Data,16602,0.8469626903533936
GAN Data,16603,0.8562310934066772
GAN Data,16604,0.8471949696540833
GAN Data,16605,0.8486638069152832
GAN Data,16606,0.8531056046485901
GAN Data,16607,0.8492055535316467
GAN Data,16608,0.8493785858154297
GAN Data,16609,0.8526468873023987
GAN Data,16610,0.8502019047737122
GAN Data,16611,0.8522849082946777
GAN Data,16612,0.8524488210678101
GAN Data,16613,0.8483784198760986
GAN Data,16614,0.849981427192688
GAN Data,16615,0.848404049873352
GAN Data,16616,0.84614098072052
GAN Data,16617,0.8522014021873474
GAN Data,16618,0.8535860776901245
GAN Data,16619,0.8546898365020752
GAN Data,16620,0.8468737602233887
GAN Data,16621,0.8540253639221191
GAN Data,16622,0.8481281995773315
GAN Data,16623,0.8488562703132629
GAN Data,16624,0.8599764108657837
GAN Data,16625,0.8483409881591797
GAN Data,16626,0.8562043905258179
GAN Data,16627,0.8524231910705566
GAN Data,16628,0.84738689661026
GAN Data,16629,0.8525496125221252
GAN Data,16630,0.8554348349571228
GAN Data,16631,0.8515845537185669
GAN Data,16632,0.8547463417053223
GAN Data,16633,0.8518635034561157
GAN Data,16634,0.8501661419868469
GAN Data,16635,0.8533895611763
GAN Data,16636,0.8552743792533875
GAN Data,16637,0.8461745381355286
GAN Data,16638,0.8505648970603943
GAN Data,16639,0.8539009094238281
GAN Data,16640,0.8519691824913025
GAN Data,16641,0.851679801940918
GAN Data,16642,0.8466021418571472
GAN Data,16643,0.8540419340133667
GAN Data,16644,0.8510614633560181
GAN Data,16645,0.8513765335083008
GAN Data,16646,0.8521339893341064
GAN Data,16647,0.8505812287330627
GAN Data,16648,0.8521963357925415
GAN Data,16649,0.848324179649353
GAN Data,16650,0.8519595265388489
GAN Data,16651,0.8537058234214783
GAN Data,16652,0.8555514216423035
GAN Data,16653,0.8517846465110779
GAN Data,16654,0.8522354364395142
GAN Data,16655,0.8567993640899658
GAN Data,16656,0.8563774228096008
GAN Data,16657,0.8582918643951416
GAN Data,16658,0.8464338183403015
GAN Data,16659,0.8494377732276917
GAN Data,16660,0.8527519702911377
GAN Data,16661,0.852647602558136
GAN Data,16662,0.8496364951133728
GAN Data,16663,0.8566809892654419
GAN Data,16664,0.8538815379142761
GAN Data,16665,0.8515762686729431
GAN Data,16666,0.848151683807373
GAN Data,16667,0.8487740755081177
GAN Data,16668,0.846102237701416
GAN Data,16669,0.8492524027824402
GAN Data,16670,0.8494743704795837
GAN Data,16671,0.8485233783721924
GAN Data,16672,0.8476789593696594
GAN Data,16673,0.8506534099578857
GAN Data,16674,0.8559427857398987
GAN Data,16675,0.8512442708015442
GAN Data,16676,0.8478162884712219
GAN Data,16677,0.851548433303833
GAN Data,16678,0.8519467711448669
GAN Data,16679,0.852587103843689
GAN Data,16680,0.8494337201118469
GAN Data,16681,0.850610613822937
GAN Data,16682,0.8545870780944824
GAN Data,16683,0.8541377186775208
GAN Data,16684,0.8552969694137573
GAN Data,16685,0.84865403175354
GAN Data,16686,0.8517735004425049
GAN Data,16687,0.8497908115386963
GAN Data,16688,0.8487014174461365
GAN Data,16689,0.8541855812072754
GAN Data,16690,0.846429169178009
GAN Data,16691,0.8532774448394775
GAN Data,16692,0.8437612056732178
GAN Data,16693,0.8553335070610046
GAN Data,16694,0.845879077911377
GAN Data,16695,0.8511759638786316
GAN Data,16696,0.8558765053749084
GAN Data,16697,0.8503826260566711
GAN Data,16698,0.8521321415901184
GAN Data,16699,0.8433821797370911
GAN Data,16700,0.8543872237205505
GAN Data,16701,0.8499089479446411
GAN Data,16702,0.8573490381240845
GAN Data,16703,0.8502479195594788
GAN Data,16704,0.8531065583229065
GAN Data,16705,0.8544411063194275
GAN Data,16706,0.851781964302063
GAN Data,16707,0.8497854471206665
GAN Data,16708,0.850731372833252
GAN Data,16709,0.852726936340332
GAN Data,16710,0.8556403517723083
GAN Data,16711,0.8495104312896729
GAN Data,16712,0.8497539758682251
GAN Data,16713,0.8534595966339111
GAN Data,16714,0.8515139818191528
GAN Data,16715,0.847887396812439
GAN Data,16716,0.8489523530006409
GAN Data,16717,0.8489781618118286
GAN Data,16718,0.8510942459106445
GAN Data,16719,0.8510323762893677
GAN Data,16720,0.8520867228507996
GAN Data,16721,0.8491537570953369
GAN Data,16722,0.8527281284332275
GAN Data,16723,0.8535681366920471
GAN Data,16724,0.8512963652610779
GAN Data,16725,0.8550933003425598
GAN Data,16726,0.8556389212608337
GAN Data,16727,0.8519090414047241
GAN Data,16728,0.8558258414268494
GAN Data,16729,0.8541992902755737
GAN Data,16730,0.8552473187446594
GAN Data,16731,0.85089111328125
GAN Data,16732,0.8517509698867798
GAN Data,16733,0.8487161993980408
GAN Data,16734,0.8494966626167297
GAN Data,16735,0.8521285057067871
GAN Data,16736,0.8533936738967896
GAN Data,16737,0.8531492352485657
GAN Data,16738,0.8519764542579651
GAN Data,16739,0.8491212129592896
GAN Data,16740,0.8546386957168579
GAN Data,16741,0.8539972901344299
GAN Data,16742,0.848507285118103
GAN Data,16743,0.8520378470420837
GAN Data,16744,0.8556099534034729
GAN Data,16745,0.8524141907691956
GAN Data,16746,0.84891277551651
GAN Data,16747,0.8525215983390808
GAN Data,16748,0.853251576423645
GAN Data,16749,0.8489016890525818
GAN Data,16750,0.8508480787277222
GAN Data,16751,0.8634214997291565
GAN Data,16752,0.8485581278800964
GAN Data,16753,0.853600263595581
GAN Data,16754,0.8555120825767517
GAN Data,16755,0.8537072539329529
GAN Data,16756,0.8573209047317505
GAN Data,16757,0.85204017162323
GAN Data,16758,0.8498295545578003
GAN Data,16759,0.8541266322135925
GAN Data,16760,0.8547605276107788
GAN Data,16761,0.8525034189224243
GAN Data,16762,0.8469816446304321
GAN Data,16763,0.8591687083244324
GAN Data,16764,0.8528189063072205
GAN Data,16765,0.8543368577957153
GAN Data,16766,0.8471948504447937
GAN Data,16767,0.8516080975532532
GAN Data,16768,0.85109943151474
GAN Data,16769,0.8482010960578918
GAN Data,16770,0.8564269542694092
GAN Data,16771,0.8509461879730225
GAN Data,16772,0.8504641056060791
GAN Data,16773,0.8521028161048889
GAN Data,16774,0.8616002202033997
GAN Data,16775,0.8526699542999268
GAN Data,16776,0.8546130061149597
GAN Data,16777,0.8547710180282593
GAN Data,16778,0.8501626253128052
GAN Data,16779,0.8521966338157654
GAN Data,16780,0.856393039226532
GAN Data,16781,0.8515768051147461
GAN Data,16782,0.8478518724441528
GAN Data,16783,0.8542265295982361
GAN Data,16784,0.8481392860412598
GAN Data,16785,0.8565925359725952
GAN Data,16786,0.8507353067398071
GAN Data,16787,0.8505117297172546
GAN Data,16788,0.8496456742286682
GAN Data,16789,0.8476837277412415
GAN Data,16790,0.8534777164459229
GAN Data,16791,0.8539658188819885
GAN Data,16792,0.8599168062210083
GAN Data,16793,0.8518946170806885
GAN Data,16794,0.8480286002159119
GAN Data,16795,0.8549274802207947
GAN Data,16796,0.8530360460281372
GAN Data,16797,0.8539916276931763
GAN Data,16798,0.8520295023918152
GAN Data,16799,0.8510676622390747
GAN Data,16800,0.8572298884391785
GAN Data,16801,0.8545553684234619
GAN Data,16802,0.8480156660079956
GAN Data,16803,0.8516677618026733
GAN Data,16804,0.8492564558982849
GAN Data,16805,0.851861834526062
GAN Data,16806,0.8525250554084778
GAN Data,16807,0.8513839840888977
GAN Data,16808,0.8461537957191467
GAN Data,16809,0.8485103845596313
GAN Data,16810,0.8537052869796753
GAN Data,16811,0.8566872477531433
GAN Data,16812,0.8527575135231018
GAN Data,16813,0.848590075969696
GAN Data,16814,0.8531973361968994
GAN Data,16815,0.8520143032073975
GAN Data,16816,0.8491295576095581
GAN Data,16817,0.8526147603988647
GAN Data,16818,0.8539243936538696
GAN Data,16819,0.853978157043457
GAN Data,16820,0.8527237772941589
GAN Data,16821,0.8482499718666077
GAN Data,16822,0.85146564245224
GAN Data,16823,0.852087140083313
GAN Data,16824,0.8521236181259155
GAN Data,16825,0.8597346544265747
GAN Data,16826,0.8515856862068176
GAN Data,16827,0.8545026183128357
GAN Data,16828,0.8486315011978149
GAN Data,16829,0.8472846150398254
GAN Data,16830,0.8475639820098877
GAN Data,16831,0.8528452515602112
GAN Data,16832,0.849242091178894
GAN Data,16833,0.856173574924469
GAN Data,16834,0.8497800230979919
GAN Data,16835,0.8588223457336426
GAN Data,16836,0.8604126572608948
GAN Data,16837,0.8516805768013
GAN Data,16838,0.8583349585533142
GAN Data,16839,0.8547227382659912
GAN Data,16840,0.8610343933105469
GAN Data,16841,0.8482679128646851
GAN Data,16842,0.8482723832130432
GAN Data,16843,0.8513521552085876
GAN Data,16844,0.8482929468154907
GAN Data,16845,0.8513177633285522
GAN Data,16846,0.8535799384117126
GAN Data,16847,0.8534110188484192
GAN Data,16848,0.8494230508804321
GAN Data,16849,0.8554813265800476
GAN Data,16850,0.8508945107460022
GAN Data,16851,0.8472112417221069
GAN Data,16852,0.8553472757339478
GAN Data,16853,0.8475009799003601
GAN Data,16854,0.8527912497520447
GAN Data,16855,0.8532393574714661
GAN Data,16856,0.8498674035072327
GAN Data,16857,0.8530237078666687
GAN Data,16858,0.8556980490684509
GAN Data,16859,0.8553429841995239
GAN Data,16860,0.8551494479179382
GAN Data,16861,0.85854572057724
GAN Data,16862,0.8486733436584473
GAN Data,16863,0.8478594422340393
GAN Data,16864,0.8515234589576721
GAN Data,16865,0.8495990633964539
GAN Data,16866,0.8501556515693665
